Age,Gender,Income,VisitFrequency,AverageSpend,PreferredCuisine,TimeOfVisit,GroupSize,DiningOccasion,MealType,OnlineReservation,DeliveryOrder,LoyaltyProgramMember,WaitTime,ServiceRating,FoodRating,AmbianceRating,HighSatisfaction
44,0,62198,1,133.54676723045583,1,1,8,0,1,1,1,1,36.03540213941999,1,4,3,1
21,1,42065,2,95.18573821315036,0,0,2,2,0,1,1,1,15.318195445575762,4,2,1,1
61,0,26777,0,100.02876406197916,4,0,4,1,0,0,1,0,10.96746060047673,5,5,4,1
37,1,47879,3,181.30290545256943,1,2,8,1,1,1,1,1,15.996512751727751,5,2,4,0
22,0,77107,3,61.99749482141449,2,2,1,1,0,1,1,1,37.41645041569112,5,1,5,1
67,0,41527,3,55.49285336468879,2,0,2,1,1,0,0,0,39.57717401446178,2,4,2,0
51,1,23942,3,95.55532559707176,1,2,3,1,0,0,1,0,44.7063180825063,2,5,1,0
22,1,73912,2,198.4449157190955,2,2,3,2,0,0,0,1,3.233575570667917,1,5,4,1
56,0,62028,1,25.41359015427095,0,2,1,2,1,0,0,0,52.781067039322494,2,3,5,0
61,1,133659,1,188.6300494204889,2,2,9,0,0,0,0,0,55.35583361022382,4,1,4,0
64,0,28420,1,100.5750393197362,3,1,1,2,0,1,0,1,15.325780615077756,4,4,1,1
39,0,105672,3,107.99912356636948,0,0,9,1,0,0,0,1,28.04575955086089,5,5,4,1
46,0,144655,2,136.8787532095253,1,0,2,1,0,1,1,1,35.89832121764842,5,5,1,1
58,0,62444,3,135.6493959128814,0,2,8,2,1,0,0,1,57.09383832733932,5,3,5,0
40,0,99500,2,17.395438760306,3,2,4,0,1,1,1,1,57.88974717314581,5,3,2,0
22,0,77107,3,61.99749482141449,2,2,1,1,0,1,1,1,37.41645041569112,5,1,5,1
28,0,63728,3,59.695380542217386,3,2,5,0,0,0,0,0,25.42107384359913,1,2,3,1
50,0,98241,3,109.80997679318747,0,2,7,2,0,0,1,1,46.91778463630005,2,4,4,1
25,1,137357,2,133.07207960463637,3,2,8,0,0,0,1,0,34.602021281184214,1,1,3,0
40,1,25034,1,150.64589337455803,4,0,6,2,0,0,0,1,6.357974098708167,3,2,3,0
39,0,110292,3,65.42080208346175,0,2,8,2,0,0,1,1,10.565570908594156,2,1,3,0
29,0,132507,3,135.22463075675626,2,0,8,2,0,0,1,0,25.518501198050178,5,4,5,1
46,1,98910,1,168.7289377421239,0,0,7,1,0,1,1,0,4.284510288500556,4,1,1,1
36,1,25929,1,176.71981396729058,4,2,5,0,0,0,1,0,27.713805825731995,2,3,4,0
61,0,69799,3,67.87915120801345,0,1,5,2,0,0,1,1,24.70883880430413,3,4,2,1
45,0,65621,2,152.50187032746,3,0,5,1,1,0,1,0,52.244510031400026,3,2,3,0
60,1,106565,3,197.57813740950488,4,1,3,1,0,0,0,1,30.62340741217388,5,5,4,1
67,1,117452,0,175.31373927611426,2,2,4,0,1,1,1,1,44.62754248091085,1,5,5,1
59,0,77267,2,124.06108491087916,2,0,6,0,0,0,0,1,4.564990186106033,5,4,5,0
59,0,123325,3,63.93923953545973,1,1,4,1,1,1,0,1,2.6735927480409294,3,5,5,1
67,0,73148,3,94.08404036514948,4,2,2,0,1,0,0,1,5.132718975246333,3,3,1,0
47,0,87242,2,144.6592234500113,1,1,7,1,0,0,1,0,52.14505036774359,2,2,3,0
60,0,112071,1,160.77189321161276,0,2,6,1,1,0,0,1,3.1058381233698773,5,5,3,0
46,1,24570,1,143.43494232943772,1,2,1,2,0,0,1,1,23.25326818009944,4,3,5,1
49,0,37343,1,89.26542067423735,1,1,8,1,0,0,1,1,33.29199316820879,1,2,1,0
24,0,79625,3,69.47969953637747,1,1,5,2,0,1,1,1,6.552976478057437,1,2,1,1
64,0,28420,1,100.5750393197362,3,1,1,2,0,1,0,1,15.325780615077756,4,4,1,1
38,1,98194,3,60.08616117653544,4,0,4,1,0,0,1,1,11.732632719072182,1,4,3,1
38,0,119070,0,124.22389058457571,0,2,7,1,0,0,1,0,24.25770454942905,2,1,1,0
38,1,128458,1,156.32857245809467,3,1,2,2,1,0,0,0,6.669285171474613,4,3,2,0
61,1,59208,3,112.1108033539408,4,1,4,2,0,0,0,0,15.577277633501811,5,5,1,1
20,0,112421,3,94.60947943642776,4,1,1,2,1,0,0,1,12.8756513143996,3,5,4,1
23,0,99317,2,80.80880669366418,1,0,3,2,0,1,0,1,0.7490891523254795,1,1,2,1
40,0,54900,3,41.39657990872268,2,2,6,2,1,0,1,1,10.915697104237031,3,5,2,0
24,0,79625,3,69.47969953637747,1,1,5,2,0,1,1,1,6.552976478057437,1,2,1,1
21,0,118917,2,39.327100834516,2,0,6,0,0,0,1,1,30.864936410334824,3,5,5,0
42,0,99528,2,21.851667080957405,2,1,6,2,0,1,1,0,31.87568595020769,2,2,3,0
31,1,77620,1,148.70300833124838,4,0,3,2,0,1,1,0,37.317387444850254,1,1,4,0
19,1,94387,1,83.30586895764371,3,0,7,2,1,0,0,0,30.65368586236778,5,1,4,0
60,0,123147,2,25.00613628506278,0,1,3,2,0,1,1,1,22.56256508955892,2,3,2,0
34,0,138842,3,162.95492877688537,2,1,8,2,0,1,0,1,4.228618028577989,1,5,3,1
52,1,109245,0,68.72990341597128,2,0,4,2,0,0,1,0,49.317271272928366,2,5,4,1
42,1,79689,2,96.1167713076355,2,1,7,1,1,0,1,0,1.969663339501737,3,3,5,0
61,0,60147,3,66.17067481519535,0,1,2,2,0,1,1,0,9.872375349800592,2,4,4,1
43,1,96768,2,43.5085077285372,2,2,1,2,0,0,0,0,7.552992639069949,4,5,1,0
23,0,50792,3,191.48879894980664,3,2,4,1,0,1,0,0,18.201694175837183,2,3,5,1
45,0,25596,3,75.41977249581429,3,1,2,0,1,0,0,1,6.701591335126727,3,5,1,0
40,0,53058,3,193.7564628834575,3,0,9,1,1,0,0,0,59.205748234633,4,2,3,0
63,1,107425,2,196.0137588537852,3,0,9,0,0,0,1,1,25.061243833862108,4,2,5,0
64,0,121256,0,87.15500755906237,1,1,2,2,0,0,1,1,52.52621919117751,2,4,5,1
57,1,78589,1,134.48572670074668,3,2,4,0,0,0,1,0,3.2903945278918467,5,5,5,1
57,0,107329,3,80.95954533132698,2,0,9,2,1,1,0,1,0.690769309669319,2,3,1,1
64,0,121256,0,87.15500755906237,1,1,2,2,0,0,1,1,52.52621919117751,2,4,5,1
60,1,106565,3,197.57813740950488,4,1,3,1,0,0,0,1,30.62340741217388,5,5,4,1
32,0,97066,1,110.45018335617762,2,1,6,1,0,0,0,1,36.27351364352775,4,2,2,0
37,1,81926,0,51.082843654052176,2,2,8,1,0,0,0,1,56.0441952890185,2,5,2,0
46,1,127276,3,164.38234696198506,0,0,3,2,0,0,0,1,33.41491345361922,4,5,1,1
24,1,27970,3,196.3636260144152,3,1,6,1,0,1,1,0,24.228037825379342,2,2,4,1
23,0,115111,3,138.88606616154448,4,2,8,1,0,0,0,0,42.10170815795832,1,5,3,0
30,0,113286,3,93.24411341726828,3,2,9,0,1,1,1,1,8.670381919938613,4,4,4,1
42,1,39943,3,27.52231345814948,4,1,7,1,0,1,1,0,44.64602089311055,1,5,5,0
25,0,142332,3,128.62678401718696,0,1,4,0,1,1,1,1,18.134661489276755,1,1,3,1
19,1,111655,0,112.73916628279014,1,2,9,1,1,1,1,1,3.67171449911305,1,4,1,0
36,0,23323,1,187.67869038745988,3,1,7,2,1,1,0,1,23.549890218472274,2,5,1,0
46,1,24570,1,143.43494232943772,1,2,1,2,0,0,1,1,23.25326818009944,4,3,5,1
41,0,88918,3,183.75524402356484,4,1,9,0,1,0,1,1,40.30123743596287,4,5,3,0
33,0,119581,1,121.73341050634112,2,1,3,1,0,1,1,1,15.011897579806703,1,4,1,1
21,1,113566,2,113.23687364925227,4,0,1,1,0,1,0,1,50.7130891415006,3,5,4,0
31,1,61751,3,90.96795774669148,4,1,7,1,0,0,0,1,2.673545138633533,5,2,4,0
44,1,67956,3,153.7706146764834,3,0,4,2,0,1,0,0,57.9171810012558,1,5,4,1
64,1,115643,1,32.24633612163974,1,1,4,2,1,0,0,1,27.565439032002708,3,3,1,0
37,0,134284,2,61.05553544335234,0,0,5,1,0,0,0,1,10.885754686122148,1,4,2,1
35,0,122302,0,150.23307980385354,4,2,6,0,0,1,0,0,23.24928344539999,5,4,4,1
67,0,52717,2,72.29703458246388,2,0,8,2,0,0,1,1,4.254176173334551,5,2,4,1
18,1,101549,3,74.7929028841897,3,1,3,1,0,1,1,1,0.2676916880271918,1,1,2,1
36,1,27802,1,109.22594621017964,4,0,3,0,1,0,0,1,15.458141450336988,2,2,3,0
47,1,134821,3,93.91517770749668,3,2,1,0,1,1,0,0,54.39146588408843,4,5,4,1
47,1,81504,3,199.9735265228343,4,2,3,2,0,0,0,1,6.168722560922801,5,2,2,1
69,0,130997,3,50.94234201413659,2,0,4,0,1,1,0,1,9.377989581660309,1,1,1,0
55,1,29288,0,117.55099020731994,0,0,9,0,0,0,1,1,0.6507438207079685,1,4,5,0
20,0,38189,1,80.6129610863167,4,1,1,1,0,1,1,0,25.920611732818163,1,4,2,0
27,1,142392,3,129.86177335968978,3,0,3,0,0,1,0,0,27.306529182374884,3,4,5,1
57,1,78589,1,134.48572670074668,3,2,4,0,0,0,1,0,3.2903945278918467,5,5,5,1
41,1,40283,2,89.05679780744273,4,2,9,1,1,0,0,0,5.772071492753382,2,3,2,0
26,0,30427,1,13.00218481296463,2,2,3,2,1,1,1,0,44.36187238948166,3,3,4,1
23,1,49897,3,119.67561899240032,3,1,9,2,1,1,0,1,55.52799800222129,5,4,1,0
29,0,41415,3,173.78543555591506,4,1,6,2,0,0,0,0,46.36396948305728,5,2,3,0
38,1,98194,3,60.08616117653544,4,0,4,1,0,0,1,1,11.732632719072182,1,4,3,1
39,1,101758,2,150.47457617410856,3,0,4,0,0,0,1,1,21.793923509627355,5,4,3,0
44,1,122923,1,132.07414734548942,3,0,3,1,1,0,0,0,10.693757610597352,4,3,1,0
19,0,45224,3,12.377540373360835,1,1,2,2,0,0,0,0,34.80941943878539,5,5,2,0
23,1,56374,2,30.835717349984744,3,2,5,0,0,1,1,0,51.46134654220489,5,1,3,0
55,0,67937,1,148.0846271884079,1,0,1,0,1,0,0,1,37.78904074149977,2,3,5,0
50,1,132098,3,169.68194702010257,0,0,3,0,0,1,0,1,37.28711078236816,5,4,3,1
68,0,47270,3,146.6904716159651,1,2,7,0,0,1,0,0,12.90779037947063,4,3,1,0
60,1,139519,3,80.21039468849759,2,2,8,1,0,0,0,1,36.6397457049256,5,5,4,0
28,0,39440,0,46.015127892293954,4,0,1,1,0,1,1,1,2.987387249222353,3,5,4,1
47,1,134821,3,93.91517770749668,3,2,1,0,1,1,0,0,54.39146588408843,4,5,4,1
32,0,54527,3,194.8845103751251,4,1,9,0,0,1,1,1,43.19960750266653,5,2,4,1
63,1,139580,3,91.07142380915398,0,0,8,0,0,0,0,1,25.23295860570025,4,5,2,0
66,1,120990,3,72.8645880332304,0,2,1,2,0,1,1,1,50.19907631453999,3,5,1,1
40,1,96164,1,59.14036737221908,3,1,1,1,1,0,0,1,30.533702797870088,4,4,4,0
66,0,104867,3,96.42774727964704,4,1,3,1,1,1,0,1,44.854573046000624,4,4,2,0
63,0,111672,3,43.90707680325642,2,2,1,2,0,0,1,1,30.887367074454936,2,5,4,1
24,1,99995,3,123.43232870632065,2,0,3,0,1,0,1,0,0.4876669077009099,5,2,5,0
61,0,60147,3,66.17067481519535,0,1,2,2,0,1,1,0,9.872375349800592,2,4,4,1
66,0,89919,0,59.16874125649566,3,0,1,2,0,0,0,1,7.784940240717127,4,4,1,1
59,0,95332,1,150.1839663227358,0,1,9,2,0,1,1,0,15.22211186381494,5,4,3,1
68,0,109615,3,188.3332915729802,1,2,6,2,1,0,1,0,50.93668576449252,3,4,1,0
25,1,94123,3,127.01283171620106,0,0,6,2,0,0,1,1,10.206500838040276,4,4,2,1
51,1,148333,3,171.11949819595057,1,0,4,1,0,1,1,1,39.40216309244307,4,5,4,1
34,0,51451,0,198.6054922005622,2,1,9,0,0,0,1,0,32.20803586178973,3,1,4,0
50,0,83461,3,168.5482377453084,1,0,5,1,1,0,1,1,19.542025543912924,2,5,5,0
